AstroVIEW X
Type, Original
 
Time, 06/15/2018 01:43:39 PM
Compression, 1
*Sample Rate 1, 1
Size, 6280
Trigger, 1
Recorder Type, TMX 
Amp Type, ,UNIV6, UNIV6, UNIV6, UNIV6
A_lp
SAMPLE,TIME,V_rms_20ms         , V_lp_3000Hz        , I1_rms_20ms        , I1_lp_3000Hz       
1611, 06/15/2018 02:10:28 PM,0.0000             ,0.0000             ,0.0000             ,-0.8333            
1612, 06/15/2018 02:10:29 PM,0.0000             ,-0.0333            ,0.0000             ,-2.0833            
1613, 06/15/2018 02:10:30 PM,0.0000             ,0.0167             ,0.0000             ,-1.6667            
1614, 06/15/2018 02:10:31 PM,0.0000             ,-0.0333            ,0.0000             ,-1.2500            
1615, 06/15/2018 02:10:32 PM,0.0000             ,-0.0167            ,0.0000             ,-2.0833            
1616, 06/15/2018 02:10:33 PM,0.0000             ,-0.0833            ,0.0000             ,-2.5000            
1617, 06/15/2018 02:10:34 PM,0.0000             ,-0.0500            ,0.0000             ,-1.2500            
1618, 06/15/2018 02:10:35 PM,0.0000             ,0.0000             ,0.0000             ,-3.3333            
1619, 06/15/2018 02:10:36 PM,0.0000             ,-0.0667            ,0.0000             ,0.0000             
1620, 06/15/2018 02:10:37 PM,0.0000             ,-0.0333            ,0.0000             ,-1.6667            
1621, 06/15/2018 02:10:38 PM,0.0000             ,0.0000             ,0.0000             ,-2.0833            
1622, 06/15/2018 02:10:39 PM,0.0000             ,-0.0500            ,0.0000             ,-1.2500            
1623, 06/15/2018 02:10:40 PM,0.0000             ,-0.0833            ,0.0000             ,-1.6667            
1624, 06/15/2018 02:10:41 PM,0.0000             ,-0.0500            ,0.0000             ,-2.9167            
1625, 06/15/2018 02:10:42 PM,0.0000             ,-0.0500            ,0.0000             ,-1.6667            
1626, 06/15/2018 02:10:43 PM,0.0000             ,-0.0333            ,0.0000             ,-1.6667            
1627, 06/15/2018 02:10:44 PM,0.0000             ,-0.0333            ,0.0000             ,-2.5000            
1628, 06/15/2018 02:10:45 PM,0.0000             ,0.0000             ,0.0000             ,-0.8333            
1629, 06/15/2018 02:10:46 PM,0.0000             ,-0.0667            ,0.0000             ,-2.0833            
1630, 06/15/2018 02:10:47 PM,0.0000             ,-0.0333            ,0.0000             ,-1.6667            
1631, 06/15/2018 02:10:48 PM,0.0000             ,0.0000             ,0.0000             ,-0.8333            
1632, 06/15/2018 02:10:49 PM,0.0000             ,-0.0667            ,0.0000             ,-2.9167            
1633, 06/15/2018 02:10:50 PM,0.0000             ,-0.0667            ,0.0000             ,-1.6667            
1634, 06/15/2018 02:10:51 PM,0.0000             ,-0.0500            ,0.0000             ,-1.2500            
1635, 06/15/2018 02:10:52 PM,0.0000             ,0.0000             ,0.0000             ,-2.5000            
1636, 06/15/2018 02:10:53 PM,0.0000             ,-0.0500            ,0.0000             ,-2.5000            
1637, 06/15/2018 02:10:54 PM,0.0000             ,-0.0333            ,0.0000             ,-0.8333            
1638, 06/15/2018 02:10:55 PM,0.0000             ,0.0000             ,0.0000             ,-2.0833            
1639, 06/15/2018 02:10:56 PM,0.0000             ,-0.0667            ,0.0000             ,-2.5000            
1640, 06/15/2018 02:10:57 PM,0.0000             ,-0.0333            ,0.0000             ,-2.5000            
1641, 06/15/2018 02:10:58 PM,0.0000             ,-0.0667            ,0.0000             ,-1.2500            
1642, 06/15/2018 02:10:59 PM,0.0000             ,-0.1000            ,0.0000             ,-2.0833            
1643, 06/15/2018 02:11:00 PM,0.0000             ,-0.0667            ,0.0000             ,-0.8333            
1644, 06/15/2018 02:11:01 PM,0.0000             ,-0.0167            ,0.0000             ,-0.8333            
1645, 06/15/2018 02:11:02 PM,0.0000             ,-0.0667            ,0.0000             ,-0.8333            
1646, 06/15/2018 02:11:03 PM,0.0000             ,-0.0500            ,0.0000             ,-2.5000            
1647, 06/15/2018 02:11:04 PM,0.0000             ,-0.0667            ,0.0000             ,-0.4167            
1648, 06/15/2018 02:11:05 PM,0.0000             ,-0.0667            ,0.0000             ,-0.8333            
1649, 06/15/2018 02:11:06 PM,0.0000             ,-0.0333            ,0.0000             ,-0.8333            
1650, 06/15/2018 02:11:07 PM,0.0000             ,-0.0500            ,0.0000             ,-1.2500            
1651, 06/15/2018 02:11:08 PM,0.0000             ,-0.0500            ,0.0000             ,-1.2500            
1652, 06/15/2018 02:11:09 PM,0.0000             ,0.0167             ,0.0000             ,-1.2500            
1653, 06/15/2018 02:11:10 PM,0.0000             ,-0.0667            ,0.0000             ,-2.9167            
1654, 06/15/2018 02:11:11 PM,0.0000             ,-0.0667            ,0.0000             ,-2.0833            
1655, 06/15/2018 02:11:12 PM,0.0000             ,-0.0333            ,0.0000             ,-2.0833            
1656, 06/15/2018 02:11:13 PM,0.0000             ,-0.0500            ,0.0000             ,-2.5000            
1657, 06/15/2018 02:11:14 PM,0.0000             ,-0.0500            ,0.0000             ,-2.0833            
1658, 06/15/2018 02:11:15 PM,0.0000             ,-0.0667            ,0.0000             ,-2.0833            
1659, 06/15/2018 02:11:16 PM,0.0000             ,-0.0667            ,0.0000             ,-2.5000            
1660, 06/15/2018 02:11:17 PM,0.0000             ,-0.0500            ,0.0000             ,-0.8333            
1661, 06/15/2018 02:11:18 PM,0.0000             ,-0.0167            ,0.0000             ,-0.8333            
1662, 06/15/2018 02:11:19 PM,0.0000             ,-0.0500            ,0.0000             ,-2.9167            
1663, 06/15/2018 02:11:20 PM,0.0000             ,-0.0500            ,0.0000             ,-1.2500            
1664, 06/15/2018 02:11:21 PM,0.0000             ,-0.0667            ,0.0000             ,-1.2500            
1665, 06/15/2018 02:11:22 PM,0.0000             ,-0.0667            ,0.0000             ,-0.4167            
1666, 06/15/2018 02:11:23 PM,0.0000             ,-0.0167            ,0.0000             ,-2.0833            
1667, 06/15/2018 02:11:24 PM,0.0000             ,-0.0167            ,0.0000             ,-1.2500            
1668, 06/15/2018 02:11:25 PM,0.0000             ,-0.0667            ,0.0000             ,-2.0833            
1669, 06/15/2018 02:11:26 PM,0.0000             ,-0.0333            ,0.0000             ,-2.9167            
1670, 06/15/2018 02:11:27 PM,0.0000             ,-0.0333            ,0.0000             ,-0.4167            
1671, 06/15/2018 02:11:28 PM,0.0000             ,-0.0333            ,0.0000             ,-1.2500            
1672, 06/15/2018 02:11:29 PM,0.0000             ,-0.0333            ,0.0000             ,-1.2500            
1673, 06/15/2018 02:11:30 PM,0.0000             ,-0.0667            ,0.0000             ,-1.6667            
1674, 06/15/2018 02:11:31 PM,0.0000             ,-0.0333            ,0.0000             ,-1.2500            
1675, 06/15/2018 02:11:32 PM,0.0000             ,-0.0333            ,0.0000             ,-1.6667            
1676, 06/15/2018 02:11:33 PM,0.0000             ,-0.0167            ,0.0000             ,-3.7500            
1677, 06/15/2018 02:11:34 PM,0.0000             ,-0.0500            ,0.0000             ,-1.6667            
1678, 06/15/2018 02:11:35 PM,0.0000             ,-0.0333            ,0.0000             ,-2.5000            
1679, 06/15/2018 02:11:36 PM,0.0000             ,-0.0500            ,0.0000             ,-2.0833            
1680, 06/15/2018 02:11:37 PM,0.0000             ,-0.0833            ,0.0000             ,-1.2500            
1681, 06/15/2018 02:11:38 PM,0.0000             ,-0.0167            ,0.0000             ,-1.2500            
1682, 06/15/2018 02:11:39 PM,0.0000             ,-0.1167            ,0.0000             ,-2.0833            
1683, 06/15/2018 02:11:40 PM,0.0000             ,-0.0167            ,0.0000             ,-1.6667            
1684, 06/15/2018 02:11:41 PM,0.0000             ,-0.0333            ,0.0000             ,-1.2500            
1685, 06/15/2018 02:11:42 PM,0.0000             ,-0.0500            ,0.0000             ,-2.9167            
1686, 06/15/2018 02:11:43 PM,0.0000             ,-0.1000            ,0.0000             ,-1.6667            
1687, 06/15/2018 02:11:44 PM,0.0000             ,-0.0667            ,0.0000             ,-0.4167            
1688, 06/15/2018 02:11:45 PM,0.0000             ,-0.0333            ,0.0000             ,-0.4167            
1689, 06/15/2018 02:11:46 PM,0.0000             ,-0.0667            ,0.0000             ,-1.6667            
1690, 06/15/2018 02:11:47 PM,0.0000             ,-0.0333            ,0.0000             ,-2.9167            
1691, 06/15/2018 02:11:48 PM,0.0000             ,-0.0333            ,0.0000             ,-1.6667            
1692, 06/15/2018 02:11:49 PM,0.0000             ,-0.0333            ,0.0000             ,-1.2500            
1693, 06/15/2018 02:11:50 PM,0.0000             ,-0.0500            ,0.0000             ,-1.2500            
1694, 06/15/2018 02:11:51 PM,0.0000             ,-0.0333            ,0.0000             ,-2.0833            
1695, 06/15/2018 02:11:52 PM,0.0000             ,-0.0333            ,0.0000             ,-1.2500            
1696, 06/15/2018 02:11:53 PM,0.0000             ,-0.0333            ,0.0000             ,-2.0833            
1697, 06/15/2018 02:11:54 PM,0.0000             ,-0.0667            ,0.0000             ,-0.8333            
1698, 06/15/2018 02:11:55 PM,0.0000             ,-0.0500            ,0.0000             ,-2.0833            
1699, 06/15/2018 02:11:56 PM,0.0000             ,-0.0500            ,0.0000             ,-1.6667            
1700, 06/15/2018 02:11:57 PM,0.0000             ,0.0000             ,0.0000             ,-0.8333            
1701, 06/15/2018 02:11:58 PM,0.0000             ,-0.0167            ,0.0000             ,-2.0833            
1702, 06/15/2018 02:11:59 PM,0.0000             ,0.0167             ,0.0000             ,-2.9167            
1703, 06/15/2018 02:12:00 PM,0.0000             ,-0.0500            ,0.0000             ,-1.6667            
1704, 06/15/2018 02:12:01 PM,0.0000             ,-0.0167            ,0.0000             ,-2.0833            
1705, 06/15/2018 02:12:02 PM,0.0000             ,-0.0333            ,0.0000             ,-0.8333            
1706, 06/15/2018 02:12:03 PM,0.0000             ,-0.0333            ,0.0000             ,-1.2500            
1707, 06/15/2018 02:12:04 PM,0.0000             ,0.0167             ,0.0000             ,-1.2500            
1708, 06/15/2018 02:12:05 PM,0.0000             ,-0.0333            ,0.0000             ,-2.0833            
1709, 06/15/2018 02:12:06 PM,0.0000             ,-0.0333            ,0.0000             ,-2.0833            
1710, 06/15/2018 02:12:07 PM,0.0000             ,0.0000             ,0.0000             ,-0.8333            
1711, 06/15/2018 02:12:08 PM,0.0000             ,-0.0500            ,0.0000             ,-1.6667            
1712, 06/15/2018 02:12:09 PM,0.0000             ,-0.0333            ,0.0000             ,-0.4167            
1713, 06/15/2018 02:12:10 PM,0.0000             ,-0.0500            ,0.0000             ,-2.0833            
1714, 06/15/2018 02:12:11 PM,0.0000             ,0.0000             ,0.0000             ,-2.9167            
1715, 06/15/2018 02:12:12 PM,0.0000             ,-0.0167            ,0.0000             ,-0.4167            
1716, 06/15/2018 02:12:13 PM,0.0000             ,-0.0167            ,0.0000             ,-1.2500            
1717, 06/15/2018 02:12:14 PM,0.0000             ,-0.0667            ,0.0000             ,-1.6667            
1718, 06/15/2018 02:12:15 PM,0.0000             ,-0.0333            ,0.0000             ,-1.6667            
1719, 06/15/2018 02:12:16 PM,0.0000             ,-0.0333            ,0.0000             ,-2.0833            
1720, 06/15/2018 02:12:17 PM,0.0000             ,-0.0500            ,0.0000             ,-0.4167            
1721, 06/15/2018 02:12:18 PM,0.0000             ,-0.1000            ,0.0000             ,-2.9167            
1722, 06/15/2018 02:12:19 PM,0.0000             ,-0.0333            ,0.0000             ,-1.2500            
1723, 06/15/2018 02:12:20 PM,0.0000             ,-0.0333            ,0.0000             ,-1.2500            
1724, 06/15/2018 02:12:21 PM,0.0000             ,-0.0167            ,0.0000             ,-0.4167            
1725, 06/15/2018 02:12:22 PM,0.0000             ,-0.0667            ,0.0000             ,-2.0833            
1726, 06/15/2018 02:12:23 PM,0.0000             ,0.0000             ,0.0000             ,-0.8333            
1727, 06/15/2018 02:12:24 PM,0.0000             ,-0.0333            ,0.0000             ,-1.6667            
1728, 06/15/2018 02:12:25 PM,0.0000             ,-0.0167            ,0.0000             ,-1.6667            
1729, 06/15/2018 02:12:26 PM,0.0000             ,-0.0833            ,0.0000             ,-2.0833            
1730, 06/15/2018 02:12:27 PM,0.0000             ,-0.0333            ,0.0000             ,-2.9167            
1731, 06/15/2018 02:12:28 PM,0.0000             ,-0.0333            ,0.0000             ,-1.6667            
1732, 06/15/2018 02:12:29 PM,0.0000             ,-0.0333            ,0.0000             ,-1.6667            
1733, 06/15/2018 02:12:30 PM,0.0000             ,0.0000             ,0.0000             ,-1.6667            
1734, 06/15/2018 02:12:31 PM,0.0000             ,-0.0333            ,0.0000             ,-1.2500            
1735, 06/15/2018 02:12:32 PM,0.0000             ,-0.1000            ,0.0000             ,-0.8333            
1736, 06/15/2018 02:12:33 PM,0.0000             ,-0.0167            ,0.0000             ,-2.0833            
1737, 06/15/2018 02:12:34 PM,0.0000             ,-0.0667            ,0.0000             ,-1.2500            
1738, 06/15/2018 02:12:35 PM,0.0000             ,-0.0500            ,0.0000             ,-1.2500            
